record_id,journal_name,pub_year,subject_terms,cluster_id
93024,COMPUTER METHODS IN BIOMECHANICS AND BIOMEDICAL ENGINEERING,2012,"Computer Science, Interdisciplinary Applications,Engineering, Biomedical,Computer Science,Engineering",1
93025,COMPUTER METHODS IN BIOMECHANICS AND BIOMEDICAL ENGINEERING,2012,"Computer Science, Interdisciplinary Applications,Engineering, Biomedical,Computer Science,Engineering",1
93026,COMPUTER METHODS IN BIOMECHANICS AND BIOMEDICAL ENGINEERING,2013,"Computer Science, Interdisciplinary Applications,Engineering, Biomedical,Computer Science,Engineering",6
93027,COMPUTER METHODS IN BIOMECHANICS AND BIOMEDICAL ENGINEERING,2013,"Computer Science, Interdisciplinary Applications,Engineering, Biomedical,Computer Science,Engineering",1
93028,COMPUTER METHODS IN BIOMECHANICS AND BIOMEDICAL ENGINEERING,2013,"Computer Science, Interdisciplinary Applications,Engineering, Biomedical,Computer Science,Engineering",1
93029,COMPUTER METHODS IN BIOMECHANICS AND BIOMEDICAL ENGINEERING,2013,"Computer Science, Interdisciplinary Applications,Engineering, Biomedical,Computer Science,Engineering",6
93031,COMPUTER METHODS IN BIOMECHANICS AND BIOMEDICAL ENGINEERING,2014,"Computer Science, Interdisciplinary Applications,Engineering, Biomedical,Computer Science,Engineering",1
93032,COMPUTER METHODS IN BIOMECHANICS AND BIOMEDICAL ENGINEERING,2014,"Computer Science, Interdisciplinary Applications,Engineering, Biomedical,Computer Science,Engineering",1
93033,COMPUTER METHODS IN BIOMECHANICS AND BIOMEDICAL ENGINEERING,2014,"Computer Science, Interdisciplinary Applications,Engineering, Biomedical,Computer Science,Engineering",1
93034,COMPUTER METHODS IN BIOMECHANICS AND BIOMEDICAL ENGINEERING,2015,"Computer Science, Interdisciplinary Applications,Engineering, Biomedical,Computer Science,Engineering",0
93035,COMPUTER METHODS IN BIOMECHANICS AND BIOMEDICAL ENGINEERING,2015,"Computer Science, Interdisciplinary Applications,Engineering, Biomedical,Computer Science,Engineering",1
93036,COMPUTER METHODS IN BIOMECHANICS AND BIOMEDICAL ENGINEERING,2015,"Computer Science, Interdisciplinary Applications,Engineering, Biomedical,Computer Science,Engineering",1
93037,COMPUTER METHODS IN BIOMECHANICS AND BIOMEDICAL ENGINEERING,2015,"Computer Science, Interdisciplinary Applications,Engineering, Biomedical,Computer Science,Engineering",1
93038,COMPUTER METHODS IN BIOMECHANICS AND BIOMEDICAL ENGINEERING,2016,"Computer Science, Interdisciplinary Applications,Engineering, Biomedical,Computer Science,Engineering",1
93039,COMPUTER METHODS IN BIOMECHANICS AND BIOMEDICAL ENGINEERING,2016,"Computer Science, Interdisciplinary Applications,Engineering, Biomedical,Computer Science,Engineering",1
93040,COMPUTER METHODS IN BIOMECHANICS AND BIOMEDICAL ENGINEERING,2016,"Computer Science, Interdisciplinary Applications,Engineering, Biomedical,Computer Science,Engineering",1
93041,COMPUTER METHODS IN BIOMECHANICS AND BIOMEDICAL ENGINEERING,2016,"Computer Science, Interdisciplinary Applications,Engineering, Biomedical,Computer Science,Engineering",1
93042,COMPUTER METHODS IN BIOMECHANICS AND BIOMEDICAL ENGINEERING,2017,"Computer Science, Interdisciplinary Applications,Engineering, Biomedical,Computer Science,Engineering",1
93043,COMPUTER METHODS IN BIOMECHANICS AND BIOMEDICAL ENGINEERING,2017,"Computer Science, Interdisciplinary Applications,Engineering, Biomedical,Computer Science,Engineering",1
93044,COMPUTER METHODS IN BIOMECHANICS AND BIOMEDICAL ENGINEERING,2017,"Computer Science, Interdisciplinary Applications,Engineering, Biomedical,Computer Science,Engineering",1
93045,COMPUTER METHODS IN BIOMECHANICS AND BIOMEDICAL ENGINEERING,2017,"Computer Science, Interdisciplinary Applications,Engineering, Biomedical,Computer Science,Engineering",1
93046,COMPUTER METHODS IN BIOMECHANICS AND BIOMEDICAL ENGINEERING,2018,"Computer Science, Interdisciplinary Applications,Engineering, Biomedical,Computer Science,Engineering",1
93047,COMPUTER METHODS IN BIOMECHANICS AND BIOMEDICAL ENGINEERING,2018,"Computer Science, Interdisciplinary Applications,Engineering, Biomedical,Computer Science,Engineering",1
93048,COMPUTER METHODS IN BIOMECHANICS AND BIOMEDICAL ENGINEERING,2018,"Computer Science, Interdisciplinary Applications,Engineering, Biomedical,Computer Science,Engineering",6
93049,COMPUTER METHODS IN BIOMECHANICS AND BIOMEDICAL ENGINEERING,2018,"Computer Science, Interdisciplinary Applications,Engineering, Biomedical,Computer Science,Engineering",1
93092,COMPUTER MUSIC JOURNAL,2010,"Computer Science, Interdisciplinary Applications,Music,Computer Science",0
93098,COMPUTER MUSIC JOURNAL,2012,"Computer Science, Interdisciplinary Applications,Music,Computer Science",6
93099,COMPUTER MUSIC JOURNAL,2012,"Computer Science, Interdisciplinary Applications,Music,Computer Science",0
93100,COMPUTER MUSIC JOURNAL,2012,"Computer Science, Interdisciplinary Applications,Music,Computer Science",6
93101,COMPUTER MUSIC JOURNAL,2012,"Computer Science, Interdisciplinary Applications,Music,Computer Science",6
93102,COMPUTER MUSIC JOURNAL,2013,"Computer Science, Interdisciplinary Applications,Music,Computer Science",6
93103,COMPUTER MUSIC JOURNAL,2013,"Computer Science, Interdisciplinary Applications,Music,Computer Science",0
93104,COMPUTER MUSIC JOURNAL,2013,"Computer Science, Interdisciplinary Applications,Music,Computer Science",0
93105,COMPUTER MUSIC JOURNAL,2013,"Computer Science, Interdisciplinary Applications,Music,Computer Science",0
93106,COMPUTER MUSIC JOURNAL,2014,"Computer Science, Interdisciplinary Applications,Music,Computer Science",3
93107,COMPUTER MUSIC JOURNAL,2014,"Computer Science, Interdisciplinary Applications,Music,Computer Science",0
93108,COMPUTER MUSIC JOURNAL,2014,"Computer Science, Interdisciplinary Applications,Music,Computer Science",0
93109,COMPUTER MUSIC JOURNAL,2014,"Computer Science, Interdisciplinary Applications,Music,Computer Science",0
93110,COMPUTER MUSIC JOURNAL,2015,"Computer Science, Interdisciplinary Applications,Music,Computer Science",0
93111,COMPUTER MUSIC JOURNAL,2015,"Computer Science, Interdisciplinary Applications,Music,Computer Science",0
93112,COMPUTER MUSIC JOURNAL,2015,"Computer Science, Interdisciplinary Applications,Music,Computer Science",6
93113,COMPUTER MUSIC JOURNAL,2015,"Computer Science, Interdisciplinary Applications,Music,Computer Science",0
93114,COMPUTER MUSIC JOURNAL,2016,"Computer Science, Interdisciplinary Applications,Music,Computer Science",0
93115,COMPUTER MUSIC JOURNAL,2016,"Computer Science, Interdisciplinary Applications,Music,Computer Science",0
93116,COMPUTER MUSIC JOURNAL,2016,"Computer Science, Interdisciplinary Applications,Music,Computer Science",0
93117,COMPUTER MUSIC JOURNAL,2016,"Computer Science, Interdisciplinary Applications,Music,Computer Science",0
93118,COMPUTER MUSIC JOURNAL,2017,"Computer Science, Interdisciplinary Applications,Music,Computer Science",0
93119,COMPUTER MUSIC JOURNAL,2017,"Computer Science, Interdisciplinary Applications,Music,Computer Science",0
93120,COMPUTER MUSIC JOURNAL,2017,"Computer Science, Interdisciplinary Applications,Music,Computer Science",0
93121,COMPUTER MUSIC JOURNAL,2017,"Computer Science, Interdisciplinary Applications,Music,Computer Science",0
93122,COMPUTER MUSIC JOURNAL,2018,"Computer Science, Interdisciplinary Applications,Music,Computer Science",0
93123,COMPUTER MUSIC JOURNAL,2018,"Computer Science, Interdisciplinary Applications,Music,Computer Science",0
93129,COMPUTER NETWORKS,2000,"Computer Science, Hardware & Architecture,Computer Science, Information Systems,Engineering, Electrical & Electronic,Telecommunications,Computer Science,Engineering",3
93134,COMPUTER NETWORKS,2002,"Computer Science, Hardware & Architecture,Computer Science, Information Systems,Engineering, Electrical & Electronic,Telecommunications,Computer Science,Engineering",4
93139,COMPUTER NETWORKS,2003,"Computer Science, Hardware & Architecture,Computer Science, Information Systems,Engineering, Electrical & Electronic,Telecommunications,Computer Science,Engineering",2
93142,COMPUTER NETWORKS,2004,"Computer Science, Hardware & Architecture,Computer Science, Information Systems,Engineering, Electrical & Electronic,Telecommunications,Computer Science,Engineering",4
93143,COMPUTER NETWORKS,2004,"Computer Science, Hardware & Architecture,Computer Science, Information Systems,Engineering, Electrical & Electronic,Telecommunications,Computer Science,Engineering",4
93144,COMPUTER NETWORKS,2004,"Computer Science, Hardware & Architecture,Computer Science, Information Systems,Engineering, Electrical & Electronic,Telecommunications,Computer Science,Engineering",3
93145,COMPUTER NETWORKS,2004,"Computer Science, Hardware & Architecture,Computer Science, Information Systems,Engineering, Electrical & Electronic,Telecommunications,Computer Science,Engineering",4
93147,COMPUTER NETWORKS,2005,"Computer Science, Hardware & Architecture,Computer Science, Information Systems,Engineering, Electrical & Electronic,Telecommunications,Computer Science,Engineering",6
93148,COMPUTER NETWORKS,2005,"Computer Science, Hardware & Architecture,Computer Science, Information Systems,Engineering, Electrical & Electronic,Telecommunications,Computer Science,Engineering",3
93149,COMPUTER NETWORKS,2005,"Computer Science, Hardware & Architecture,Computer Science, Information Systems,Engineering, Electrical & Electronic,Telecommunications,Computer Science,Engineering",3
93150,COMPUTER NETWORKS,2006,"Computer Science, Hardware & Architecture,Computer Science, Information Systems,Engineering, Electrical & Electronic,Telecommunications,Computer Science,Engineering",4
93151,COMPUTER NETWORKS,2006,"Computer Science, Hardware & Architecture,Computer Science, Information Systems,Engineering, Electrical & Electronic,Telecommunications,Computer Science,Engineering",4
93152,COMPUTER NETWORKS,2006,"Computer Science, Hardware & Architecture,Computer Science, Information Systems,Engineering, Electrical & Electronic,Telecommunications,Computer Science,Engineering",0
93156,COMPUTER NETWORKS,2007,"Computer Science, Hardware & Architecture,Computer Science, Information Systems,Engineering, Electrical & Electronic,Telecommunications,Computer Science,Engineering",3
93157,COMPUTER NETWORKS,2007,"Computer Science, Hardware & Architecture,Computer Science, Information Systems,Engineering, Electrical & Electronic,Telecommunications,Computer Science,Engineering",1
93159,COMPUTER NETWORKS,2008,"Computer Science, Hardware & Architecture,Computer Science, Information Systems,Engineering, Electrical & Electronic,Telecommunications,Computer Science,Engineering",0
93160,COMPUTER NETWORKS,2008,"Computer Science, Hardware & Architecture,Computer Science, Information Systems,Engineering, Electrical & Electronic,Telecommunications,Computer Science,Engineering",4
93162,COMPUTER NETWORKS,2009,"Computer Science, Hardware & Architecture,Computer Science, Information Systems,Engineering, Electrical & Electronic,Telecommunications,Computer Science,Engineering",4
93163,COMPUTER NETWORKS,2009,"Computer Science, Hardware & Architecture,Computer Science, Information Systems,Engineering, Electrical & Electronic,Telecommunications,Computer Science,Engineering",2
93164,COMPUTER NETWORKS,2009,"Computer Science, Hardware & Architecture,Computer Science, Information Systems,Engineering, Electrical & Electronic,Telecommunications,Computer Science,Engineering",3
93165,COMPUTER NETWORKS,2009,"Computer Science, Hardware & Architecture,Computer Science, Information Systems,Engineering, Electrical & Electronic,Telecommunications,Computer Science,Engineering",4
93166,COMPUTER NETWORKS,2010,"Computer Science, Hardware & Architecture,Computer Science, Information Systems,Engineering, Electrical & Electronic,Telecommunications,Computer Science,Engineering",4
93167,COMPUTER NETWORKS,2010,"Computer Science, Hardware & Architecture,Computer Science, Information Systems,Engineering, Electrical & Electronic,Telecommunications,Computer Science,Engineering",4
93168,COMPUTER NETWORKS,2010,"Computer Science, Hardware & Architecture,Computer Science, Information Systems,Engineering, Electrical & Electronic,Telecommunications,Computer Science,Engineering",3
93169,COMPUTER NETWORKS,2010,"Computer Science, Hardware & Architecture,Computer Science, Information Systems,Engineering, Electrical & Electronic,Telecommunications,Computer Science,Engineering",4
93170,COMPUTER NETWORKS,2011,"Computer Science, Hardware & Architecture,Computer Science, Information Systems,Engineering, Electrical & Electronic,Telecommunications,Computer Science,Engineering",3
93171,COMPUTER NETWORKS,2011,"Computer Science, Hardware & Architecture,Computer Science, Information Systems,Engineering, Electrical & Electronic,Telecommunications,Computer Science,Engineering",4
93172,COMPUTER NETWORKS,2011,"Computer Science, Hardware & Architecture,Computer Science, Information Systems,Engineering, Electrical & Electronic,Telecommunications,Computer Science,Engineering",4
93173,COMPUTER NETWORKS,2011,"Computer Science, Hardware & Architecture,Computer Science, Information Systems,Engineering, Electrical & Electronic,Telecommunications,Computer Science,Engineering",4
93174,COMPUTER NETWORKS,2012,"Computer Science, Hardware & Architecture,Computer Science, Information Systems,Engineering, Electrical & Electronic,Telecommunications,Computer Science,Engineering",3
93176,COMPUTER NETWORKS,2012,"Computer Science, Hardware & Architecture,Computer Science, Information Systems,Engineering, Electrical & Electronic,Telecommunications,Computer Science,Engineering",4
93177,COMPUTER NETWORKS,2012,"Computer Science, Hardware & Architecture,Computer Science, Information Systems,Engineering, Electrical & Electronic,Telecommunications,Computer Science,Engineering",3
93178,COMPUTER NETWORKS,2013,"Computer Science, Hardware & Architecture,Computer Science, Information Systems,Engineering, Electrical & Electronic,Telecommunications,Computer Science,Engineering",3
93179,COMPUTER NETWORKS,2013,"Computer Science, Hardware & Architecture,Computer Science, Information Systems,Engineering, Electrical & Electronic,Telecommunications,Computer Science,Engineering",3
93180,COMPUTER NETWORKS,2013,"Computer Science, Hardware & Architecture,Computer Science, Information Systems,Engineering, Electrical & Electronic,Telecommunications,Computer Science,Engineering",3
93181,COMPUTER NETWORKS,2013,"Computer Science, Hardware & Architecture,Computer Science, Information Systems,Engineering, Electrical & Electronic,Telecommunications,Computer Science,Engineering",3
93183,COMPUTER NETWORKS,2014,"Computer Science, Hardware & Architecture,Computer Science, Information Systems,Engineering, Electrical & Electronic,Telecommunications,Computer Science,Engineering",2
93184,COMPUTER NETWORKS,2014,"Computer Science, Hardware & Architecture,Computer Science, Information Systems,Engineering, Electrical & Electronic,Telecommunications,Computer Science,Engineering",3
93185,COMPUTER NETWORKS,2014,"Computer Science, Hardware & Architecture,Computer Science, Information Systems,Engineering, Electrical & Electronic,Telecommunications,Computer Science,Engineering",3
93186,COMPUTER NETWORKS,2015,"Computer Science, Hardware & Architecture,Computer Science, Information Systems,Engineering, Electrical & Electronic,Telecommunications,Computer Science,Engineering",3
93187,COMPUTER NETWORKS,2015,"Computer Science, Hardware & Architecture,Computer Science, Information Systems,Engineering, Electrical & Electronic,Telecommunications,Computer Science,Engineering",4
93188,COMPUTER NETWORKS,2015,"Computer Science, Hardware & Architecture,Computer Science, Information Systems,Engineering, Electrical & Electronic,Telecommunications,Computer Science,Engineering",3
93189,COMPUTER NETWORKS,2015,"Computer Science, Hardware & Architecture,Computer Science, Information Systems,Engineering, Electrical & Electronic,Telecommunications,Computer Science,Engineering",2
